"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.417923242E0,-6.864776611E-1,-7.578639984E-1,2.979156494E0,3.149759171E0
1.422604023E0,-8.053439856E-1,-7.898380756E-1,2.543833733E0,2.782716870E0
1.427284805E0,-9.331229925E-1,-8.468993902E-1,2.023190498E0,2.383538732E0
1.431965586E0,-1.006738544E0,-8.730664253E-1,1.503225327E0,2.008843911E0
1.436646367E0,-1.093371272E0,-1.026714325E0,8.764762878E-1,1.737185576E0
1.441327148E0,-1.136304498E0,-1.055271983E0,3.147916794E-1,1.582365530E0
1.446007930E0,-1.127623916E0,-8.895395994E-1,-1.939754486E-1,1.449290471E0
1.450688711E0,-1.077177763E0,-7.830016613E-1,-5.426588058E-1,1.438013252E0
1.455369544E0,-9.911937714E-1,-7.280914783E-1,-6.460809708E-1,1.389245448E0
1.460050325E0,-8.736141920E-1,-6.928604841E-1,-5.912113190E-1,1.262057142E0
1.464731107E0,-7.850170135E-1,-6.860005856E-1,-4.956998825E-1,1.154368610E0
1.469411888E0,-7.423003912E-1,-7.137565613E-1,-4.767684937E-1,1.134797998E0
1.474092669E0,-7.118626833E-1,-7.757117748E-1,-5.103826523E-1,1.170028927E0
1.478773450E0,-6.722068787E-1,-8.046720028E-1,-5.368156433E-1,1.177934699E0
1.483454232E0,-6.071898937E-1,-8.174061775E-1,-5.370712280E-1,1.151207162E0
1.488135013E0,-4.916963577E-1,-8.327190876E-1,-4.637403488E-1,1.072493123E0
1.492815794E0,-5.632379055E-1,-9.099180698E-1,-2.409725189E-1,1.096930074E0
1.497496575E0,-6.923122406E-1,-1.038992286E0,-1.960897446E-1,1.263824512E0
1.502177409E0,-8.023104668E-1,-1.119542956E0,-2.522153854E-1,1.400246806E0
1.506858190E0,-8.318539858E-1,-1.127793431E0,-1.896905899E-1,1.414171700E0
1.511538971E0,-8.274126053E-1,-1.090581298E0,-4.471015930E-2,1.369663530E0
1.516219752E0,-7.731361389E-1,-1.001174092E0,5.360794067E-2,1.266081697E0
1.520900534E0,-6.436887980E-1,-9.556035995E-1,1.435642242E-1,1.161087505E0
1.525581315E0,-5.472390652E-1,-9.876672029E-1,2.347497940E-1,1.153284251E0
1.530262096E0,-4.238394499E-1,-1.061726570E0,2.080030441E-1,1.161967493E0
1.534942877E0,-3.065559864E-1,-1.134952664E0,4.948043823E-2,1.176665814E0
1.539623659E0,-2.596082687E-1,-1.202766657E0,-2.565765381E-2,1.230732465E0
1.544304440E0,-2.614250183E-1,-1.315537691E0,-6.771659851E-2,1.342969841E0
1.548985221E0,-3.815293312E-1,-1.558815241E0,-1.628074646E-1,1.613064120E0
1.553666002E0,-2.212346792E-1,-1.428835392E0,-3.107814789E-1,1.478884880E0
1.558346836E0,-1.763753891E-1,-1.234971642E0,-4.229240417E-1,1.317242567E0
1.563027617E0,8.352518082E-3,-1.073049903E0,-3.490371704E-1,1.128420491E0
1.567708398E0,2.488161325E-1,-1.031438470E0,-3.043613434E-1,1.103816385E0
1.572389180E0,3.277528286E-1,-1.043084025E0,-3.388652802E-1,1.144672826E0
1.577069961E0,3.339344263E-1,-1.096218467E0,-3.830308914E-1,1.208271406E0
1.581750742E0,3.225488663E-1,-1.164469957E0,-4.558811188E-1,1.291454857E0
1.586431523E0,3.607029915E-1,-1.205004692E0,-5.453081131E-1,1.370949997E0
1.591112305E0,3.816220760E-1,-1.239375114E0,-5.868015289E-1,1.423384037E0
1.595793086E0,4.333266020E-1,-1.219919920E0,-6.758613586E-1,1.460398963E0
1.600473867E0,4.373622537E-1,-1.199333906E0,-7.717094421E-1,1.491718144E0
1.605154648E0,4.182922244E-1,-1.208361983E0,-9.005413055E-1,1.563995432E0
1.609835430E0,3.889394999E-1,-1.189610720E0,-1.035907745E0,1.624669953E0
1.614516263E0,3.476163745E-1,-1.173658848E0,-1.175440788E0,1.697048403E0
1.619197044E0,2.806155682E-1,-1.158099413E0,-1.292821884E0,1.758217214E0
1.623877825E0,2.099671364E-1,-1.109354615E0,-1.428672791E0,1.820950247E0
1.628558607E0,9.349977970E-2,-1.041603923E0,-1.585309982E0,1.899181055E0
1.633239388E0,2.964466810E-2,-9.404178858E-1,-1.691109657E0,1.935230343E0
1.637920169E0,2.545613050E-2,-8.798208237E-1,-1.777261734E0,1.983278086E0
1.642600950E0,6.607538462E-2,-8.332805634E-1,-1.889256477E0,2.065916864E0
1.647281732E0,1.584565639E-1,-8.413614035E-1,-1.976926804E0,2.154353054E0
1.651962513E0,1.973708868E-1,-8.754281998E-1,-2.107140541E0,2.290277507E0
1.656643294E0,2.188400626E-1,-8.995343447E-1,-2.191521168E0,2.379037208E0
1.661324075E0,2.543905973E-1,-8.946353197E-1,-2.251640797E0,2.436180044E0
1.666004909E0,3.024470210E-1,-9.063369036E-1,-2.301782608E0,2.492212663E0
1.670685690E0,4.350216985E-1,-8.873069286E-1,-2.260720253E0,2.467268434E0
1.675366471E0,5.172365904E-1,-8.183541298E-1,-2.157489777E0,2.364740854E0
1.680047252E0,5.123559237E-1,-6.683120728E-1,-2.161845207E0,2.320069895E0
1.684728034E0,4.103989601E-1,-4.923040867E-1,-2.218661785E0,2.309383194E0
1.689408815E0,3.090207577E-1,-3.308596611E-1,-2.265817165E0,2.310603681E0
1.694089596E0,2.534798384E-1,-1.934525967E-1,-2.317670345E0,2.339502461E0
1.698770377E0,2.194287181E-1,-1.372492313E-1,-2.288340092E0,2.302930023E0
1.703451159E0,2.232360840E-1,-1.213700771E-1,-2.223433495E0,2.237905617E0
1.708131940E0,2.071160674E-1,-1.406791210E-1,-2.163700581E0,2.178138628E0
1.712812773E0,1.827210188E-1,-1.400175095E-1,-2.125896454E0,2.138323550E0
1.717493555E0,1.334161162E-1,-8.830595016E-2,-2.119521141E0,2.125551145E0
1.722174336E0,9.280157089E-2,-1.896977425E-2,-2.137346268E0,2.139444099E0
1.726855117E0,2.063059807E-2,6.328558922E-2,-2.131575108E0,2.132614153E0
1.731535898E0,5.114215612E-2,1.153528690E-1,-2.099818230E0,2.103606047E0
1.736216680E0,7.197457552E-2,1.446893215E-1,-2.023095131E0,2.029539171E0
1.740897461E0,1.501393914E-1,1.585502625E-1,-1.918225765E0,1.930613920E0
1.745578242E0,1.949264109E-1,1.448304653E-1,-1.770904541E0,1.787477290E0
1.750259023E0,2.351060510E-1,1.394305229E-1,-1.643290997E0,1.665869450E0
1.754939805E0,2.995077074E-1,1.158361435E-1,-1.485143661E0,1.519465226E0
1.759620586E0,3.235696554E-1,1.073668003E-1,-1.329924583E0,1.372925471E0
1.764301419E0,3.194649816E-1,1.372439861E-1,-1.182249069E0,1.232317592E0
1.768982200E0,2.896315753E-1,1.622743607E-1,-1.065933228E0,1.116437666E0
1.773662982E0,2.841174006E-1,2.012004852E-1,-9.092264175E-1,9.736000262E-1
1.778343763E0,2.430514693E-1,2.419152260E-1,-7.694873810E-1,8.424415842E-1
1.783024544E0,2.595245242E-1,2.603309155E-1,-6.585617065E-1,7.542073226E-1
1.787705325E0,2.260481119E-1,2.659485340E-1,-5.739631653E-1,6.717589499E-1
1.792386107E0,2.168533206E-1,2.658863068E-1,-5.346937180E-1,6.353095803E-1
1.797066888E0,1.747256517E-1,2.624928951E-1,-4.857330322E-1,5.791097927E-1
1.801747669E0,1.020334363E-1,2.748692036E-1,-4.342718124E-1,5.239808282E-1
1.806428450E0,2.748256922E-2,2.502458096E-1,-3.922042847E-1,4.660498447E-1
1.811109284E0,-7.290968299E-2,2.196040154E-1,-3.857402802E-1,4.498191961E-1
1.815790013E0,-1.204012334E-1,1.925516129E-1,-4.243478775E-1,4.812937791E-1
1.820470846E0,-1.557372212E-1,1.426377296E-1,-4.625301361E-1,5.084621233E-1
1.825151627E0,-1.384397149E-1,9.147763252E-2,-5.098552704E-1,5.361773108E-1
1.829832409E0,-1.571609080E-1,6.801533699E-2,-5.258016586E-1,5.529855525E-1
1.834513190E0,-1.926972568E-1,6.002283096E-2,-5.318832397E-1,5.688890522E-1
1.839193971E0,-1.901201904E-1,6.281995773E-2,-4.923486710E-1,5.315065829E-1
1.843874752E0,-1.830397844E-1,1.145575047E-1,-4.598255157E-1,5.080024503E-1
1.848555534E0,-1.620222926E-1,1.698937416E-1,-3.865890503E-1,4.522899519E-1
1.853236315E0,-1.509481370E-1,1.930663586E-1,-3.180961609E-1,4.015533918E-1
1.857917096E0,-1.379488707E-1,2.294201851E-1,-2.304477692E-1,3.532275280E-1
1.862597877E0,-1.708079875E-1,2.647428513E-1,-1.189489365E-1,3.367684596E-1
1.867278711E0,-2.327758372E-1,2.965407372E-1,-7.496833801E-3,3.770639225E-1
1.871959492E0,-2.593106329E-1,3.151369095E-1,1.111049652E-1,4.229628700E-1
1.876640273E0,-2.626374960E-1,3.299753666E-1,2.559642792E-1,4.933354934E-1
1.881321055E0,-2.621773481E-1,3.505282402E-1,3.983936310E-1,5.918821625E-1
1.886001836E0,-1.986111104E-1,3.671221733E-1,5.813932419E-1,7.157116494E-1
1.890682617E0,-2.533434033E-1,3.941662312E-1,7.332553864E-1,8.701800730E-1
1.895363398E0,-2.250857949E-1,4.125914574E-1,7.562103271E-1,8.903647481E-1
1.900044180E0,-1.946607530E-1,4.966309071E-1,7.961530685E-1,9.583291580E-1
1.904724961E0,-1.711769849E-1,5.320649147E-1,8.577136993E-1,1.023751642E0
1.909405742E0,-1.542915553E-1,5.840308666E-1,8.786535263E-1,1.066269176E0
1.914086523E0,-1.313950270E-1,5.620274544E-1,8.996019363E-1,1.068841970E0
1.918767357E0,-6.391701102E-2,5.461246967E-1,8.606166840E-1,1.021273051E0
1.923448138E0,-3.245237470E-2,4.173421860E-1,8.023262024E-1,9.049613206E-1
1.928128919E0,-5.540832877E-3,3.482832909E-1,7.509069443E-1,8.277639703E-1
1.932809700E0,7.456094027E-3,1.938252449E-1,7.586879730E-1,7.830908372E-1
1.937490482E0,-2.789899707E-3,9.081315994E-2,7.824048996E-1,7.876625169E-1
1.942171263E0,-1.449920237E-2,1.100301743E-3,8.004865646E-1,8.006186219E-1
1.946852044E0,-6.831373274E-2,-4.183411598E-2,8.534984589E-1,8.572493678E-1
1.951532825E0,-1.573706269E-1,5.004191399E-2,9.700422287E-1,9.839977809E-1
1.956213607E0,-2.962761223E-1,1.065518856E-1,1.085612297E0,1.130348134E0
1.960894440E0,-4.829982519E-1,2.183303833E-1,1.214580536E0,1.325202379E0
1.965575221E0,-7.112475038E-1,3.918397427E-1,1.426277161E0,1.641242802E0
1.970256002E0,-9.155808687E-1,5.598483086E-1,1.706229210E0,2.015672734E0
1.974936784E0,-1.090590119E0,7.386140823E-1,1.968425751E0,2.368467333E0
1.979617565E0,-1.101505160E0,8.728230000E-1,2.186717987E0,2.599397846E0
1.984298346E0,-1.069490671E0,9.073095322E-1,2.397072792E0,2.777225027E0
1.988979127E0,-9.817205071E-1,8.323938847E-1,2.623443604E0,2.922175743E0
1.993659909E0,-8.851502538E-1,7.724800110E-1,2.808476448E0,3.044298983E0
1.998340690E0,-7.775004506E-1,6.486616135E-1,2.866387367E0,3.039974569E0
2.003021471E0,-4.856454730E-1,4.394335747E-1,2.909780502E0,2.982578744E0
2.007702252E0,-1.803826392E-1,2.163372040E-1,3.005669594E0,3.018839080E0
2.012383034E0,1.685752273E-1,-2.064657211E-2,3.072846413E0,3.077536184E0
2.017063867E0,4.742093086E-1,-2.641029358E-1,3.178218842E0,3.224236318E0
2.021744648E0,7.090103030E-1,-4.805694818E-1,3.307394981E0,3.416504676E0
2.026425430E0,8.504611850E-1,-6.508721113E-1,3.379136086E0,3.544781998E0
2.031106211E0,9.718803167E-1,-8.274728060E-1,3.372038841E0,3.605538592E0
2.035786992E0,1.058629632E0,-9.987541437E-1,3.303029060E0,3.609460834E0
2.040467773E0,1.109146595E0,-1.127032518E0,2.962182999E0,3.357817235E0
2.045148555E0,1.195954084E0,-1.282087207E0,2.944585800E0,3.427045274E0
2.049829336E0,1.222566009E0,-1.485537291E0,3.225623131E0,3.755813263E0
2.054510117E0,1.065215468E0,-1.627941728E0,3.200677872E0,3.745559651E0
2.059190898E0,8.055120707E-1,-1.688606739E0,2.954111099E0,3.496714859E0
2.063871732E0,5.411635637E-1,-1.692220449E0,2.589202881E0,3.140133693E0
2.068552513E0,3.282919526E-1,-1.632077456E0,2.256711960E0,2.804318330E0
2.073233294E0,1.359451413E-1,-1.563373566E0,2.009157181E0,2.549378466E0
2.077914075E0,1.498096585E-1,-1.481447935E0,1.882221222E0,2.399976593E0
2.082594857E0,6.794126034E-1,-1.403123140E0,1.873286247E0,2.437120719E0
2.087275638E0,7.079269290E-1,-1.309103012E0,1.552302361E0,2.150477587E0
2.091956419E0,5.007898808E-1,-1.172737718E0,1.230252266E0,1.771898670E0
2.096637200E0,4.437497854E-1,-1.048777938E0,1.164940834E0,1.629090600E0
2.101317982E0,4.009267986E-1,-9.055176973E-1,1.207662582E0,1.561778957E0
2.105998763E0,3.518666029E-1,-8.307285309E-1,1.264975548E0,1.553732002E0
2.110679596E0,3.128204942E-1,-7.953364849E-1,1.339226723E0,1.588692859E0
2.115360377E0,3.296212554E-1,-8.225210905E-1,1.325266838E0,1.594215578E0
2.120041159E0,3.727472425E-1,-8.616225719E-1,1.211326599E0,1.532529312E0
2.124721940E0,5.043284297E-1,-9.530440569E-1,1.093116760E0,1.535429709E0
2.129402721E0,6.239228845E-1,-1.053705931E0,9.205007553E-1,1.531958744E0
2.134083502E0,7.456334233E-1,-1.170704007E0,7.699480057E-1,1.587241949E0
2.138764284E0,7.852537632E-1,-1.186799765E0,6.699485779E-1,1.572878969E0
2.143445065E0,8.111939430E-1,-1.192776084E0,5.534219742E-1,1.545000415E0
2.148125846E0,8.223764896E-1,-1.167079449E0,4.298381805E-1,1.491019246E0
2.152806627E0,8.007135391E-1,-1.150134921E0,2.823505402E-1,1.429571382E0
2.157487409E0,7.682324648E-1,-1.113188505E0,1.586656570E-1,1.361816639E0
2.162168242E0,7.250999212E-1,-1.079782605E0,1.800823212E-2,1.300778485E0
2.166849023E0,6.881008744E-1,-1.076100588E0,-1.515836716E-1,1.286255378E0
2.171529805E0,6.712267399E-1,-1.104307652E0,-3.262119293E-1,1.332837180E0
2.176210586E0,6.858721375E-1,-1.083162546E0,-4.939155579E-1,1.373904752E0
2.180891367E0,6.332185268E-1,-1.060284257E0,-6.093521118E-1,1.377126866E0
2.185572148E0,6.272037625E-1,-1.085889339E0,-7.203283310E-1,1.446171885E0
2.190252930E0,6.049819589E-1,-1.073840380E0,-8.387622833E-1,1.490858310E0
2.194933711E0,5.633786321E-1,-1.048182249E0,-9.192047119E-1,1.503668452E0
2.199614492E0,5.352932215E-1,-1.023581743E0,-1.014163971E0,1.537135966E0
2.204295273E0,5.130571127E-1,-9.787347317E-1,-1.071004868E0,1.538895936E0
2.208976055E0,4.820193350E-1,-8.854838610E-1,-1.125511169E0,1.511026042E0
2.213656888E0,4.348749220E-1,-8.064664602E-1,-1.184740067E0,1.497702699E0
2.218337669E0,4.144751728E-1,-7.182778120E-1,-1.224694252E0,1.479049930E0
2.223018450E0,3.439933360E-1,-6.331330538E-1,-1.235790253E0,1.430512645E0
2.227699232E0,2.638083696E-1,-5.276184082E-1,-1.256185532E0,1.387796142E0
2.232380013E0,2.310526669E-1,-4.357625246E-1,-1.295289040E0,1.386018762E0
2.237060794E0,2.098547816E-1,-3.770267963E-1,-1.369699478E0,1.436058806E0
2.241741575E0,1.857694089E-1,-3.204642534E-1,-1.457820892E0,1.504144064E0
2.246422357E0,1.613205671E-1,-2.688232660E-1,-1.564332008E0,1.595438782E0
2.251103138E0,1.151370704E-1,-2.413059473E-1,-1.670071602E0,1.691338009E0
2.255783919E0,8.562180400E-2,-2.140104771E-1,-1.763098240E0,1.778102073E0
2.260464752E0,6.568515301E-2,-1.796061993E-1,-1.843471050E0,1.853364087E0
2.265145534E0,3.878420591E-2,-1.405774355E-1,-1.911195755E0,1.916751273E0
2.269826315E0,2.661097050E-2,-9.904098511E-2,-2.030827045E0,2.033414800E0
2.274507096E0,7.820874453E-3,-6.410741806E-2,-2.133095741E0,2.134073187E0
2.279187877E0,-4.611769319E-2,-1.912117004E-3,-2.237223625E0,2.237699722E0
2.283868659E0,-7.067587972E-2,2.590370178E-2,-2.343305111E0,2.344513793E0
2.288549440E0,-1.373485029E-1,6.500959396E-2,-2.456158638E0,2.460854753E0
2.293230221E0,-1.698182374E-1,8.959317207E-2,-2.587807655E0,2.594920737E0
2.297911002E0,-1.871762872E-1,1.167902946E-1,-2.678598404E0,2.687668943E0
2.302591836E0,-2.732733488E-1,1.398267746E-1,-2.774072170E0,2.791004525E0
2.307272617E0,-3.205859661E-1,1.207840443E-1,-2.845628262E0,2.866175911E0
2.311953398E0,-3.555881977E-1,1.268904209E-1,-2.938752174E0,2.962905413E0
2.316634180E0,-4.334141910E-1,1.129167080E-1,-3.005692005E0,3.038878489E0
2.321314961E0,-5.039241314E-1,1.148078442E-1,-3.058466911E0,3.101828528E0
2.325995742E0,-5.745978355E-1,1.327238083E-1,-3.063724995E0,3.119966206E0
2.330676523E0,-6.481797695E-1,1.214222908E-1,-3.043100357E0,3.113734120E0
2.335357305E0,-7.057317495E-1,1.168863773E-1,-2.994291306E0,3.078554880E0
2.340038086E0,-8.095955253E-1,1.214816570E-1,-2.965122700E0,3.076061659E0
2.344718919E0,-8.593276739E-1,1.566462517E-1,-2.922125340E0,3.049885014E0
2.349399648E0,-9.028055668E-1,2.222011089E-1,-2.848589897E0,2.996480540E0
2.354080482E0,-9.090040326E-1,2.416028976E-1,-2.766061306E0,2.921601520E0
2.358761263E0,-9.351546168E-1,2.864410877E-1,-2.641091824E0,2.816367993E0
2.363442044E0,-9.047521949E-1,2.944581509E-1,-2.526279449E0,2.699512918E0
2.368122825E0,-8.630288839E-1,2.845795155E-1,-2.423930645E0,2.588676134E0
2.372803607E0,-7.667756677E-1,2.901060581E-1,-2.302933693E0,2.444506094E0
2.377484388E0,-6.827273965E-1,2.463345528E-1,-2.179990768E0,2.297641652E0
2.382165169E0,-6.154232025E-1,2.010667324E-1,-2.105240345E0,2.202546358E0
2.386845950E0,-5.503500700E-1,1.636908054E-1,-2.016450405E0,2.096604902E0
2.391526732E0,-4.755823016E-1,1.293320656E-1,-1.920790195E0,1.983012931E0
2.396207513E0,-4.294635057E-1,1.123929024E-1,-1.806350231E0,1.860100058E0
2.400888346E0,-3.786375523E-1,1.032304764E-1,-1.697035789E0,1.741824732E0
2.405569127E0,-3.304055333E-1,1.136586666E-1,-1.552211285E0,1.591051847E0
2.410249909E0,-2.992533445E-1,1.222822666E-1,-1.438847542E0,1.474716164E0
2.414930690E0,-2.278433889E-1,9.789514542E-2,-1.316245079E0,1.339401798E0
2.419611471E0,-1.642793268E-1,1.024601460E-1,-1.193932533E0,1.209529112E0
2.424292252E0,-1.063072085E-1,3.795313835E-2,-1.050408363E0,1.056456054E0
2.428973034E0,-3.014899790E-2,-7.400274277E-3,-9.023685455E-1,9.029023857E-1
2.433653815E0,2.352902293E-2,-7.206702232E-2,-7.569408417E-1,7.607277492E-1
2.438334596E0,9.066838026E-2,-1.299016476E-1,-6.546783447E-1,6.735717692E-1
2.443015430E0,1.403963864E-1,-1.740272045E-1,-5.214004517E-1,5.673226985E-1
2.447696211E0,1.442386508E-1,-2.192384005E-1,-4.096021652E-1,4.864608909E-1
2.452376992E0,1.787756979E-1,-2.369577885E-1,-3.048944473E-1,4.255236394E-1
2.457057773E0,1.819290817E-1,-2.154611349E-1,-2.191686630E-1,3.571506605E-1
2.461738555E0,1.753626764E-1,-2.076418400E-1,-1.499347687E-1,3.103991573E-1
2.466419336E0,1.615438610E-1,-2.111428976E-1,-5.893421173E-2,2.723067821E-1
2.471100117E0,1.308151633E-1,-1.782336235E-1,2.991676331E-2,2.231027660E-1
2.475780898E0,8.551986516E-2,-1.425035000E-1,1.285820007E-1,2.101290693E-1
2.480461680E0,5.183701217E-2,-1.278147697E-1,2.059850693E-1,2.478982452E-1
2.485142461E0,-1.547187567E-3,-8.863902092E-2,3.027400970E-1,3.154533819E-1
2.489823294E0,-3.186902404E-2,-4.157757759E-2,3.733901978E-1,3.770471714E-1
2.494504075E0,-6.089824438E-2,-3.086566925E-3,4.417982101E-1,4.459863020E-1
2.499184857E0,-8.432996273E-2,5.852222443E-3,5.460538864E-1,5.525582666E-1
2.503865638E0,-6.427982450E-2,3.111767769E-2,6.740379333E-1,6.778106972E-1
2.508546419E0,-6.335845590E-2,4.696249962E-2,8.160104752E-1,8.198127017E-1
2.513227200E0,-1.489728689E-2,3.493595123E-2,9.550704956E-1,9.558253509E-1
2.517907982E0,6.680771708E-2,7.207632065E-3,1.062530518E0,1.064653146E0
2.522588763E0,1.198502034E-1,2.302646637E-3,1.162275314E0,1.168440533E0
2.527269544E0,2.235924304E-1,-2.714467049E-2,1.251846313E0,1.271947169E0
2.531950377E0,3.047619164E-1,-5.014443398E-2,1.336088181E0,1.371322689E0
2.536631159E0,3.546954989E-1,-2.393341064E-2,1.407923698E0,1.452112546E0
2.541311940E0,3.528575599E-1,5.850839615E-2,1.481738091E0,1.524296382E0
2.545992721E0,3.072617054E-1,1.681671143E-1,1.564765930E0,1.603490677E0
2.550673502E0,1.971778274E-1,3.453443050E-1,1.637950897E0,1.685534018E0
2.555354284E0,4.947790504E-2,5.826072693E-1,1.675075531E0,1.774192021E0
2.560035065E0,-1.452645957E-1,8.868100643E-1,1.724020004E0,1.944165340E0
2.564715846E0,-3.086135983E-1,1.198084354E0,1.806255341E0,2.189339359E0
2.569396627E0,-4.038072228E-1,1.404398441E0,1.943132401E0,2.431287474E0
2.574077409E0,-4.063131213E-1,1.491995811E0,2.115324974E0,2.620256018E0
2.578758242E0,-3.201634884E-1,1.363776922E0,2.279605865E0,2.675629843E0
2.583439023E0,-1.677802652E-1,1.166201115E0,2.385732651E0,2.660807309E0
2.588119805E0,1.255527139E-2,8.951568604E-1,2.445636749E0,2.604343017E0
2.592800586E0,2.500150800E-1,6.298630238E-1,2.449812889E0,2.541813951E0
2.597481367E0,4.928651750E-1,3.943750858E-1,2.427015305E0,2.507758178E0
2.602162148E0,7.348424792E-1,1.624298096E-1,2.425084114E0,2.539175038E0
2.606842930E0,9.052382708E-1,-4.228043556E-2,2.489439011E0,2.649254716E0
2.611523711E0,1.045773983E0,-2.034687996E-1,2.565144539E0,2.777590553E0
2.616204492E0,1.109594822E0,-2.881878614E-1,2.635577202E0,2.874112054E0
2.620885273E0,1.104885578E0,-3.070131540E-1,2.693796158E0,2.927723853E0
2.625566107E0,1.029744267E0,-3.250559568E-1,2.811597824E0,3.011829503E0
2.630246888E0,9.417331815E-1,-2.785787582E-1,2.910220146E0,3.071457115E0
2.634927669E0,7.928636670E-1,-2.497985363E-1,3.030487061E0,3.142432804E0
2.639608450E0,6.016559601E-1,-1.796429157E-1,3.122330666E0,3.184840696E0
2.644289232E0,3.772826195E-1,-1.788165569E-1,3.109507561E0,3.137412119E0
2.648970013E0,1.668124795E-1,-1.284431219E-1,3.063979149E0,3.071203716E0
2.653650794E0,-6.843909621E-3,-1.415512562E-1,3.028902054E0,3.032215568E0
2.658331575E0,-1.543853879E-1,-2.039834261E-1,3.006669044E0,3.017532573E0
2.663012357E0,-3.126010299E-1,-2.823590040E-1,2.966197968E0,2.995960012E0
2.667693138E0,-4.535679817E-1,-3.598793745E-1,2.845377922E0,2.903689480E0
2.672373971E0,-6.065780520E-1,-4.246914387E-1,2.747054100E0,2.845102104E0
2.677054752E0,-7.242122889E-1,-4.599049091E-1,2.644856453E0,2.780514632E0
2.681735534E0,-8.379803300E-1,-4.628521204E-1,2.543493271E0,2.717683046E0
2.686416315E0,-9.335781336E-1,-4.331450462E-1,2.423773766E0,2.633222746E0
2.691097096E0,-1.015801311E0,-4.087268114E-1,2.304780960E0,2.551651462E0
2.695777877E0,-1.062915206E0,-4.080556631E-1,2.157744408E0,2.439704713E0
2.700458659E0,-1.088991404E0,-4.043667316E-1,2.006530762E0,2.318529799E0
2.705139440E0,-1.055413246E0,-4.376829863E-1,1.874940872E0,2.195647237E0
2.709820221E0,-1.052635550E0,-5.194070339E-1,1.734199524E0,2.094104405E0
2.714501055E0,-1.025072575E0,-6.178687811E-1,1.567508698E0,1.972211736E0
2.719181836E0,-9.577964544E-1,-7.205919027E-1,1.448874474E0,1.880389316E0
2.723862617E0,-9.147377610E-1,-8.009866476E-1,1.301715851E0,1.781232421E0
2.728543398E0,-8.592075109E-1,-8.828396797E-1,1.137995720E0,1.677103964E0
2.733224180E0,-8.072945476E-1,-9.709837437E-1,1.005521774E0,1.614189566E0
2.737904961E0,-8.231644034E-1,-1.022273183E0,8.707590103E-1,1.575075665E0
2.742585742E0,-8.204815388E-1,-1.055994630E0,7.504463196E-1,1.533455018E0
2.747266523E0,-8.567274809E-1,-1.103231907E0,6.708192825E-1,1.549548685E0
2.751947305E0,-8.723399639E-1,-1.106687784E0,5.888147354E-1,1.527232025E0
2.756628138E0,-8.723613024E-1,-1.121404767E0,5.044374466E-1,1.507653817E0
2.761308919E0,-8.378607035E-1,-1.106837392E0,4.272565842E-1,1.452462653E0
2.765989700E0,-8.001501560E-1,-1.118058801E0,3.071107864E-1,1.408762858E0
2.770670482E0,-7.783747911E-1,-1.138359308E0,2.109680176E-1,1.395075888E0
2.775351263E0,-6.744607687E-1,-1.167862773E0,1.125354767E-1,1.353316304E0
2.780032044E0,-5.891611576E-1,-1.158417702E0,4.040050507E-2,1.300259452E0
2.784712825E0,-4.887819290E-1,-1.163006067E0,-5.078887939E-2,1.262565007E0
2.789393607E0,-4.138278663E-1,-1.188801408E0,-1.562232971E-1,1.268427376E0
2.794074388E0,-3.161669970E-1,-1.183162570E0,-2.496166229E-1,1.249857470E0
2.798755221E0,-2.937219441E-1,-1.155701280E0,-3.572683334E-1,1.244812713E0
2.803436002E0,-2.173845023E-1,-1.159012318E0,-4.576559067E-1,1.264916797E0
2.808116784E0,-1.469076723E-1,-1.166604400E0,-6.105527878E-1,1.324885805E0
2.812797565E0,-1.299535334E-1,-1.185585499E0,-7.537746429E-1,1.410913572E0
2.817478346E0,-1.114355177E-1,-1.184883952E0,-8.658380508E-1,1.471748411E0
2.822159127E0,-1.107551306E-1,-1.202756166E0,-9.754600525E-1,1.552549970E0
