"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.921204913E1,-3.872480392E-1,6.625677347E-1,-2.724503517E0,2.830525828E0
1.921672975E1,-3.388507366E-1,7.428131104E-1,-2.657286644E0,2.779885510E0
1.922141032E1,-3.077235222E-1,7.584977150E-1,-2.583024502E0,2.709617709E0
1.922609090E1,-2.074523568E-1,7.856886387E-1,-2.539845943E0,2.666675933E0
1.923077152E1,-1.288229227E-1,7.883992195E-1,-2.484662533E0,2.609926546E0
1.923545210E1,-4.565453529E-2,8.246626854E-1,-2.429571629E0,2.566119869E0
1.924013267E1,2.334076166E-2,8.247007132E-1,-2.379238605E0,2.518224057E0
1.924481329E1,8.520501852E-2,8.606760502E-1,-2.312237740E0,2.468697333E0
1.924949387E1,1.327983737E-1,9.036812782E-1,-2.257232666E0,2.435030712E0
1.925417449E1,1.660287380E-1,9.396159649E-1,-2.176023960E0,2.376031140E0
1.925885507E1,2.279337049E-1,9.681448936E-1,-2.059024811E0,2.286666019E0
1.926353564E1,2.730559707E-1,9.704265594E-1,-1.978022099E0,2.220103307E0
1.926821626E1,3.397018313E-1,9.610621929E-1,-1.923449516E0,2.176854592E0
1.927289684E1,3.778155446E-1,9.756752253E-1,-1.885656357E0,2.156475510E0
1.927757741E1,4.376241863E-1,9.163925648E-1,-1.821630478E0,2.085576146E0
1.928225803E1,4.786361456E-1,9.050078392E-1,-1.726576328E0,2.007286120E0
1.928693861E1,5.246597528E-1,8.558245897E-1,-1.643629551E0,1.925933977E0
1.929161918E1,5.351575613E-1,8.025054932E-1,-1.568014145E0,1.840944606E0
1.929629980E1,5.652776957E-1,7.546420097E-1,-1.482979774E0,1.757342439E0
1.930098038E1,5.457765460E-1,7.433098555E-1,-1.386141777E0,1.664863540E0
1.930566095E1,5.077651739E-1,7.373849154E-1,-1.270339966E0,1.554131788E0
1.931034158E1,4.824164808E-1,7.272572517E-1,-1.164258003E0,1.455034525E0
1.931502215E1,4.266555309E-1,7.006278038E-1,-1.015248299E0,1.305236902E0
1.931970277E1,3.667585254E-1,7.096660137E-1,-8.447990417E-1,1.162679271E0
1.932438335E1,2.738471627E-1,6.923463345E-1,-6.936092377E-1,1.017560558E0
1.932906392E1,1.787934303E-1,6.938480139E-1,-5.186176300E-1,8.845091312E-1
1.933374454E1,7.673448324E-2,6.850522757E-1,-3.317413330E-1,7.650079172E-1
1.933842512E1,1.027935743E-2,6.777340174E-1,-1.712446213E-1,6.991092789E-1
1.934310569E1,-5.888545513E-2,6.499375105E-1,-2.985954285E-2,6.532823713E-1
1.934778632E1,-1.381552219E-1,6.231343746E-1,1.019821167E-1,6.463618695E-1
1.935246689E1,-2.303433418E-1,5.999437571E-1,2.242002487E-1,6.806293546E-1
1.935714751E1,-2.973119020E-1,5.967559814E-1,3.368473053E-1,7.469793676E-1
1.936182809E1,-3.396527767E-1,6.184290648E-1,4.972066879E-1,8.631529455E-1
1.936650866E1,-4.030215740E-1,6.457349062E-1,6.454591751E-1,9.980067660E-1
1.937118928E1,-4.015990496E-1,6.502441168E-1,8.293437958E-1,1.127790025E0
1.937586986E1,-4.383280277E-1,6.464741230E-1,9.531850815E-1,1.232323842E0
1.938055043E1,-4.749864340E-1,6.702748537E-1,1.126984596E0,1.394623523E0
1.938523105E1,-4.449422359E-1,6.670331955E-1,1.345807076E0,1.566557871E0
1.938991163E1,-3.960458040E-1,6.324164867E-1,1.530667305E0,1.702863850E0
1.939459225E1,-3.399516344E-1,6.167519093E-1,1.700751305E0,1.840789241E0
1.939927282E1,-3.001610041E-1,5.865248442E-1,1.870471001E0,1.983121223E0
1.940395340E1,-2.522521019E-1,5.805981159E-1,2.008717537E0,2.106103378E0
1.940863402E1,-1.977663040E-1,5.438343287E-1,2.146713257E0,2.223340976E0
1.941331460E1,-1.670321226E-1,5.744245052E-1,2.282122612E0,2.359225902E0
1.941799517E1,-1.259581447E-1,6.276353598E-1,2.364689827E0,2.449806028E0
1.942267579E1,-1.404823661E-1,6.792315245E-1,2.449596405E0,2.545901276E0
1.942735637E1,-1.409428716E-1,7.484558821E-1,2.541621208E0,2.653279003E0
1.943203699E1,-1.299350858E-1,8.359436989E-1,2.659735680E0,2.791035449E0
1.943671757E1,-1.198623180E-1,8.868377209E-1,2.787107468E0,2.927254030E0
1.944139814E1,-8.727526665E-2,9.250168800E-1,2.949980736E0,3.092840045E0
1.944607876E1,-1.393169165E-2,9.364787340E-1,3.121882439E0,3.259346019E0
1.945075934E1,1.018196940E-1,8.738641739E-1,3.340905190E0,3.454801489E0
1.945543991E1,2.069108486E-1,8.138319254E-1,3.497007370E0,3.596414193E0
1.946012053E1,3.252733350E-1,7.370423079E-1,3.719366074E0,3.805616651E0
1.946480111E1,5.043736696E-1,6.557341814E-1,3.902683258E0,3.989400547E0
1.946948168E1,6.345148087E-1,5.719410181E-1,4.123585701E0,4.211138160E0
1.947416230E1,7.427281737E-1,4.968153238E-1,4.289034843E0,4.381128906E0
1.947884288E1,8.033925295E-1,4.323102236E-1,4.449424744E0,4.541994302E0
1.948352350E1,8.506214023E-1,4.014573097E-1,4.590616226E0,4.685987844E0
1.948820408E1,9.045073390E-1,3.554209471E-1,4.672248840E0,4.772249658E0
1.949288465E1,8.892724514E-1,3.343015909E-1,4.644351959E0,4.740524039E0
1.949756527E1,8.537203074E-1,2.630963326E-1,4.586134911E0,4.672332550E0
1.950224585E1,8.010686636E-1,1.886862516E-1,4.414204597E0,4.490269005E0
1.950692642E1,7.054086924E-1,1.224033833E-1,4.183785439E0,4.244601820E0
1.951160704E1,6.529636383E-1,1.092803478E-2,3.871183395E0,3.925881024E0
1.951628762E1,5.736224651E-1,-1.030031443E-1,3.548189163E0,3.595733405E0
1.952096824E1,4.788261354E-1,-2.100423574E-1,3.157466888E0,3.200467061E0
1.952564882E1,3.509768248E-1,-2.837468386E-1,2.713362694E0,2.750642490E0
1.953032939E1,1.845272183E-1,-2.690387964E-1,2.242160797E0,2.265770776E0
1.953501001E1,-2.112865448E-3,-2.324368954E-1,1.789188385E0,1.804224612E0
1.953969059E1,-1.811691523E-1,-2.186993361E-1,1.380537033E0,1.409444629E0
1.954437116E1,-2.411799431E-1,-2.224864960E-1,9.562606812E-1,1.010990849E0
1.954905178E1,-3.142068386E-1,-1.832655668E-1,4.875411987E-1,6.082833434E-1
1.955373236E1,-4.005832672E-1,-1.361368895E-1,6.986236572E-2,4.288134289E-1
1.955841298E1,-4.765439034E-1,-7.338356972E-2,-3.566894531E-1,5.997554552E-1
1.956309355E1,-5.184565783E-1,-8.457183838E-3,-7.086544037E-1,8.781001147E-1
1.956777413E1,-6.104340553E-1,8.354473114E-2,-9.768075943E-1,1.154886373E0
1.957245475E1,-7.168979645E-1,1.623321772E-1,-1.190067291E0,1.398768953E0
1.957713532E1,-7.740979195E-1,2.362433672E-1,-1.305826187E0,1.536300930E0
1.958181590E1,-8.566362858E-1,3.296740055E-1,-1.405653000E0,1.678800474E0
1.958649652E1,-9.408276081E-1,4.382489920E-1,-1.446700096E0,1.780494295E0
1.959117710E1,-1.017177343E0,5.239535570E-1,-1.467368126E0,1.860738105E0
1.959585772E1,-1.050169587E0,5.587351322E-1,-1.412899971E0,1.846977920E0
1.960053829E1,-1.078010321E0,5.731298923E-1,-1.268940926E0,1.760907493E0
1.960521887E1,-1.100840092E0,5.121587515E-1,-1.083413124E0,1.627249056E0
1.960989949E1,-1.084935546E0,4.161312580E-1,-8.514661789E-1,1.440571073E0
1.961458007E1,-1.008346438E0,3.111243248E-1,-5.706405640E-1,1.199663094E0
1.961926064E1,-9.535820484E-1,1.291340590E-1,-3.099117279E-1,1.010959746E0
1.962394126E1,-8.193148375E-1,-3.708446026E-2,-1.048660278E-1,8.268306621E-1
1.962862184E1,-7.244454622E-1,-1.834166050E-1,6.390953064E-2,7.500315372E-1
1.963330246E1,-7.208223343E-1,-3.010578156E-1,2.922849655E-1,8.340570406E-1
1.963798303E1,-7.480825186E-1,-4.021774530E-1,4.775171280E-1,9.743699328E-1
1.964266361E1,-7.412130833E-1,-5.161585808E-1,6.485214233E-1,1.111933699E0
1.964734423E1,-7.408616543E-1,-6.336969137E-1,8.029775620E-1,1.263020481E0
1.965202480E1,-7.421658039E-1,-7.257329226E-1,9.384412766E-1,1.399346413E0
1.965670538E1,-7.018181086E-1,-8.167753220E-1,9.977245331E-1,1.468034342E0
1.966138600E1,-6.769261956E-1,-9.257943034E-1,9.928607941E-1,1.516936625E0
1.966606658E1,-6.218184233E-1,-1.017019749E0,9.932775497E-1,1.551640297E0
1.967074715E1,-5.819392800E-1,-1.104631424E0,9.774122238E-1,1.585622453E0
1.967542777E1,-5.336328149E-1,-1.164227247E0,9.308166504E-1,1.583227306E0
1.968010835E1,-5.223052502E-1,-1.207673311E0,9.228067398E-1,1.607124724E0
1.968478897E1,-4.739484191E-1,-1.219977140E0,8.767061234E-1,1.575304718E0
1.968946954E1,-4.816348553E-1,-1.210980296E0,7.902336121E-1,1.524111076E0
1.969415012E1,-4.376466870E-1,-1.223689079E0,6.968965530E-1,1.474657381E0
1.969883074E1,-3.948969245E-1,-1.183601022E0,6.085414886E-1,1.388228260E0
1.970351132E1,-3.605311513E-1,-1.183892608E0,5.012454987E-1,1.335227122E0
1.970819189E1,-3.057996035E-1,-1.198500991E0,3.965978622E-1,1.298925666E0
1.971287251E1,-2.594112158E-1,-1.196414948E0,2.993850708E-1,1.260291366E0
1.971755309E1,-2.237731218E-1,-1.244405150E0,1.522045135E-1,1.273493150E0
1.972223371E1,-1.866734028E-1,-1.244759798E0,3.003120422E-3,1.258683015E0
1.972691428E1,-1.672716141E-1,-1.257472038E0,-1.720809937E-1,1.280167016E0
1.973159486E1,-1.704047322E-1,-1.215760350E0,-3.658189774E-1,1.280989667E0
1.973627548E1,-1.675186157E-1,-1.215374351E0,-5.160484314E-1,1.330978318E0
1.974095605E1,-1.897401214E-1,-1.184926033E0,-6.585941315E-1,1.368867140E0
1.974563663E1,-2.014594674E-1,-1.179426193E0,-8.245525360E-1,1.453106654E0
1.975031725E1,-1.957167387E-1,-1.196370840E0,-1.004365921E0,1.574280513E0
1.975499782E1,-1.987020969E-1,-1.133405566E0,-1.176398277E0,1.645601291E0
1.975967845E1,-2.299531102E-1,-1.085702777E0,-1.350359917E0,1.747884681E0
1.976435902E1,-2.005918622E-1,-1.060955644E0,-1.549987793E0,1.889001358E0
1.976903960E1,-2.183488607E-1,-1.023164392E0,-1.751380920E0,2.040067824E0
1.977372022E1,-2.137878537E-1,-1.005886793E0,-1.961671352E0,2.214874259E0
1.977840079E1,-2.205068469E-1,-9.898207188E-1,-2.149814606E0,2.376987834E0
1.978308137E1,-2.194844484E-1,-9.843169451E-1,-2.337392807E0,2.545674450E0
1.978776199E1,-1.940736175E-1,-9.749995470E-1,-2.538750648E0,2.726452556E0
1.979244256E1,-1.899024844E-1,-9.592856169E-1,-2.749144554E0,2.917890955E0
1.979712319E1,-1.952457428E-1,-9.535269737E-1,-2.908926964E0,3.067440410E0
1.980180376E1,-1.816504598E-1,-9.741032124E-1,-3.106683731E0,3.260882973E0
1.980648434E1,-1.875914931E-1,-9.586505890E-1,-3.254010201E0,3.397467278E0
1.981116496E1,-1.560247540E-1,-9.354195595E-1,-3.394135475E0,3.524132390E0
1.981584553E1,-1.709329486E-1,-9.278764725E-1,-3.491364956E0,3.616600901E0
1.982052616E1,-1.630380154E-1,-9.167078733E-1,-3.588830948E0,3.707646463E0
1.982520673E1,-1.397801042E-1,-8.751446009E-1,-3.672351360E0,3.777774618E0
1.982988730E1,-1.037531495E-1,-8.247092962E-1,-3.679845810E0,3.772555543E0
1.983456793E1,-9.338873625E-2,-7.626128197E-1,-3.683235168E0,3.762515259E0
1.983924850E1,-1.086679101E-1,-7.226427794E-1,-3.646612644E0,3.719113480E0
1.984392908E1,-9.237903357E-2,-6.209238768E-1,-3.605954170E0,3.660189315E0
1.984860970E1,-6.145238876E-2,-5.525389910E-1,-3.554266453E0,3.597483252E0
1.985329027E1,-1.797425747E-2,-4.962106943E-1,-3.489077568E0,3.524231888E0
1.985797090E1,3.594183922E-2,-4.524259567E-1,-3.376789570E0,3.407152603E0
1.986265147E1,5.504548550E-2,-3.776981831E-1,-3.253410339E0,3.275723547E0
1.986733204E1,1.212628484E-1,-3.178176880E-1,-3.145089149E0,3.163431447E0
1.987201267E1,1.872575283E-1,-3.038706779E-1,-3.008728981E0,3.029827198E0
1.987669324E1,2.273882031E-1,-2.978742123E-1,-2.875291824E0,2.899609890E0
1.988137387E1,2.826519012E-1,-2.855966091E-1,-2.751880169E0,2.781061305E0
1.988605444E1,3.342282176E-1,-3.031706810E-1,-2.557125092E0,2.596634302E0
1.989073501E1,3.441330194E-1,-2.839968204E-1,-2.338801861E0,2.380982124E0
1.989541559E1,3.483850956E-1,-3.292057514E-1,-2.142154694E0,2.195125357E0
1.990009621E1,3.347756267E-1,-3.165640831E-1,-2.000707150E0,2.053074922E0
1.990477678E1,2.937782407E-1,-3.586883545E-1,-1.868927956E0,1.925579054E0
1.990945741E1,2.108549476E-1,-3.790147305E-1,-1.732493877E0,1.785958289E0
1.991413798E1,1.552520394E-1,-3.969693184E-1,-1.620027065E0,1.675164329E0
1.991881855E1,6.925153732E-2,-4.290226698E-1,-1.505304813E0,1.566779757E0
1.992349918E1,-9.083747864E-3,-4.153363705E-1,-1.400315285E0,1.460640172E0
1.992817975E1,-1.012673974E-1,-3.920761347E-1,-1.290642738E0,1.352677884E0
1.993286038E1,-1.766565442E-1,-3.706718683E-1,-1.178853989E0,1.248319629E0
1.993754095E1,-2.591993809E-1,-3.561546803E-1,-1.086398125E0,1.172301736E0
1.994222152E1,-3.179565072E-1,-3.269355297E-1,-9.391956329E-1,1.044064949E0
1.994690215E1,-3.960574865E-1,-3.044326305E-1,-8.424987793E-1,9.794615624E-1
1.995158272E1,-4.652091861E-1,-2.764439583E-1,-7.581052780E-1,9.314314046E-1
1.995626329E1,-5.352360010E-1,-2.407972813E-1,-6.047105789E-1,8.426955510E-1
1.996094392E1,-5.848419666E-1,-2.236249447E-1,-4.374294281E-1,7.638015098E-1
1.996562449E1,-6.549689174E-1,-1.937241554E-1,-2.706623077E-1,7.346913746E-1
1.997030506E1,-6.909022927E-1,-1.627807617E-1,-8.298778534E-2,7.146541310E-1
1.997498569E1,-7.452265620E-1,-1.427781582E-1,1.423139572E-1,7.720113300E-1
1.997966626E1,-7.582748532E-1,-1.026606560E-1,3.717451096E-1,8.507140470E-1
1.998434689E1,-7.801078558E-1,-6.620192528E-2,6.124629974E-1,9.940130204E-1
1.998902746E1,-7.819687128E-1,1.637935638E-4,9.074640274E-1,1.197900687E0
1.999370803E1,-7.179250717E-1,2.200984955E-2,1.168387413E0,1.371506467E0
1.999838866E1,-6.522256136E-1,7.092738152E-2,1.409687996E0,1.554879156E0
2.000306923E1,-5.722349882E-1,1.083204746E-1,1.672157288E0,1.770676764E0
2.000774986E1,-5.304139256E-1,1.035561562E-1,1.919840813E0,1.994455203E0
2.001243043E1,-4.351912141E-1,1.064388752E-1,2.169644356E0,2.215418077E0
2.001711100E1,-3.937615752E-1,8.052515984E-2,2.371535301E0,2.405350736E0
2.002179163E1,-3.506355286E-1,7.383680344E-2,2.525563240E0,2.550856097E0
2.002647220E1,-3.288562894E-1,9.269523621E-2,2.615293503E0,2.637517578E0
2.003115282E1,-3.448606730E-1,1.154778004E-1,2.667118073E0,2.691799179E0
2.003583340E1,-3.959410191E-1,1.971659660E-1,2.654805183E0,2.691400058E0
2.004051397E1,-4.705177546E-1,2.946072817E-1,2.640542984E0,2.698267529E0
2.004519460E1,-5.551861525E-1,3.868715763E-1,2.662372589E0,2.747021857E0
2.004987517E1,-5.795730948E-1,4.457508326E-1,2.667480469E0,2.765872526E0
2.005455574E1,-6.023726463E-1,5.060398579E-1,2.681820869E0,2.794833147E0
2.005923637E1,-5.716018081E-1,5.372446775E-1,2.721965790E0,2.832747470E0
2.006391694E1,-4.852468371E-1,5.639623404E-1,2.727996826E0,2.827628812E0
2.006859756E1,-3.359503746E-1,6.010229588E-1,2.733365059E0,2.818754299E0
2.007327814E1,-1.615465283E-1,6.224030256E-1,2.769150734E0,2.842829329E0
2.007795871E1,1.478159428E-2,6.495891809E-1,2.799570084E0,2.873982821E0
2.008263934E1,2.127177119E-1,6.130280495E-1,2.894058228E0,2.965910524E0
2.008731991E1,3.967605233E-1,5.623677969E-1,3.071827888E0,3.147983963E0
2.009200048E1,6.171703339E-1,4.663466215E-1,3.249204636E0,3.340016341E0
2.009668111E1,7.809999585E-1,3.866275549E-1,3.404824257E0,3.514579637E0
2.010136168E1,8.624632359E-1,2.910146713E-1,3.510268211E0,3.626363921E0
2.010604230E1,9.693123102E-1,2.366846800E-1,3.658855438E0,3.792467417E0
2.011072288E1,1.037532687E0,1.222842932E-1,3.743177414E0,3.886232710E0
2.011540345E1,1.051067829E0,3.778576851E-2,3.722864151E0,3.868577107E0
2.012008408E1,1.046244144E0,-9.152746201E-2,3.672232628E0,3.819462863E0
2.012476465E1,1.011421442E0,-2.183529139E-1,3.522097588E0,3.670943032E0
2.012944527E1,9.394353032E-1,-3.887444735E-1,3.358681679E0,3.509188449E0
2.013412585E1,8.203247786E-1,-4.818367362E-1,3.148631096E0,3.289221361E0
2.013880642E1,6.507579088E-1,-5.764536262E-1,2.965959549E0,3.090744358E0
2.014348704E1,4.750674069E-1,-6.251796484E-1,2.791444778E0,2.899776299E0
2.014816762E1,2.944949865E-1,-6.140932441E-1,2.603482246E0,2.691088556E0
2.015284819E1,1.224870682E-1,-5.813642144E-1,2.378060341E0,2.451154507E0
2.015752882E1,-1.508498192E-2,-5.559678078E-1,2.158208847E0,2.228720078E0
2.016220939E1,-1.379401088E-1,-5.088837743E-1,1.915123940E0,1.986376065E0
2.016689001E1,-2.703760266E-1,-4.515442848E-1,1.641544342E0,1.723851288E0
2.017157059E1,-3.813235760E-1,-3.698554039E-1,1.397267342E0,1.494843374E0
2.017625116E1,-4.448489547E-1,-2.843893766E-1,1.165370941E0,1.279397257E0
2.018093178E1,-4.943161607E-1,-2.024061680E-1,9.554224014E-1,1.094599785E0
2.018561236E1,-5.276392102E-1,-8.503437042E-2,7.410039902E-1,9.136306112E-1
2.019029293E1,-5.571649075E-1,1.306414604E-2,5.841827393E-1,8.073864495E-1
2.019497355E1,-5.188483000E-1,7.819092274E-2,4.513158798E-1,6.921007168E-1
2.019965413E1,-4.607050419E-1,1.680825949E-1,3.590564728E-1,6.078013203E-1
2.020433475E1,-3.684396744E-1,2.284226418E-1,2.236366272E-1,4.877889277E-1
2.020901533E1,-2.604811788E-1,3.043798208E-1,1.049823761E-1,4.141483057E-1
2.021369590E1,-1.126985550E-1,3.462961912E-1,2.933025360E-2,3.653522685E-1
2.021837652E1,2.733916044E-2,3.810255527E-1,-3.924560547E-2,3.840157797E-1
2.022305710E1,1.888849139E-1,4.181275368E-1,-8.156585693E-2,4.660055115E-1
2.022773767E1,3.506469727E-1,3.956385851E-1,-8.331298828E-2,5.351861764E-1
2.023241829E1,4.839926362E-1,3.451232910E-1,-5.413722992E-2,5.969001571E-1
2.023709887E1,6.057300568E-1,3.076896667E-1,8.265495300E-3,6.794484168E-1
2.024177949E1,7.519935966E-1,2.574335337E-1,4.647159576E-2,7.961947015E-1
2.024646006E1,8.515881896E-1,2.016339302E-1,6.771373749E-2,8.777493018E-1
2.025114064E1,9.625785351E-1,1.924651861E-1,1.175317764E-1,9.886425049E-1
2.025582126E1,1.066301346E0,1.606379747E-1,1.791801453E-1,1.093118769E0
2.026050184E1,1.139099360E0,1.349523067E-1,2.741498947E-1,1.179371714E0
2.026518246E1,1.234041214E0,6.012058258E-2,3.737888336E-1,1.290809937E0
2.026986303E1,1.275057554E0,4.341852665E-2,4.255800247E-1,1.344907169E0
2.027454361E1,1.327004194E0,4.391825199E-2,4.654684067E-1,1.406957633E0
2.027922423E1,1.325870991E0,2.763593197E-2,5.198459625E-1,1.424407755E0
2.028390480E1,1.360389352E0,2.543389797E-2,5.337629318E-1,1.461577552E0
2.028858543E1,1.337708235E0,1.288592815E-2,5.431976318E-1,1.443846611E0
2.029326600E1,1.343971372E0,-8.307695389E-4,5.290851593E-1,1.444365204E0
2.029794658E1,1.326637149E0,-4.675447941E-2,4.866628647E-1,1.413857436E0
2.030262720E1,1.286056042E0,-4.621136189E-2,3.634309769E-1,1.337220142E0
2.030730777E1,1.236884952E0,-7.801663876E-2,1.953258514E-1,1.254640653E0
2.031198835E1,1.181755781E0,-1.157031059E-1,-2.239322662E-2,1.187617528E0
2.031666897E1,1.079975247E0,-1.446992159E-1,-2.753677368E-1,1.123882462E0
2.032134954E1,9.722560644E-1,-1.408357620E-1,-5.373077393E-1,1.119739333E0
2.032603017E1,8.604884148E-1,-1.606971025E-1,-8.011875153E-1,1.186661411E0
2.033071074E1,7.538061142E-1,-1.632349491E-1,-1.064696312E0,1.314704356E0
2.033539132E1,6.255062819E-1,-1.386294365E-1,-1.251419067E0,1.405889722E0
2.034007194E1,5.206408501E-1,-1.104263067E-1,-1.466691017E0,1.560270298E0
2.034475251E1,4.271514118E-1,-9.783327579E-2,-1.693734169E0,1.749504248E0
2.034943309E1,3.568977416E-1,-8.132183552E-2,-1.906316757E0,1.941142143E0
2.035411371E1,2.691524029E-1,-6.086874008E-2,-2.090125561E0,2.108263000E0
2.035879428E1,1.974730492E-1,-2.497386932E-2,-2.285738945E0,2.294389205E0
2.036347491E1,1.201772392E-1,-9.392857552E-3,-2.395181179E0,2.398212600E0
2.036815548E1,5.853721499E-2,1.918721199E-2,-2.518908501E0,2.519661642E0
2.037283605E1,2.671939135E-2,2.920615673E-2,-2.611417770E0,2.611717767E0
2.037751668E1,-1.398426294E-2,3.750479221E-2,-2.694287300E0,2.694584611E0
2.038219725E1,-8.053243160E-2,3.213095665E-2,-2.784270763E0,2.785620497E0
2.038687783E1,-9.171646833E-2,6.525266171E-2,-2.869333267E0,2.871540217E0
2.039155845E1,-9.311723709E-2,6.723034382E-2,-2.954215527E0,2.956447212E0
2.039623902E1,-1.233242154E-1,8.831310272E-2,-3.034162045E0,3.037951181E0
2.040091965E1,-1.754583120E-1,9.731531143E-2,-3.087677956E0,3.094189885E0
2.040560022E1,-2.089436054E-1,1.229012012E-1,-3.112408161E0,3.121833868E0
2.041028079E1,-2.577560544E-1,1.628018618E-1,-3.137132168E0,3.151910669E0
2.041496142E1,-2.956932187E-1,2.308360338E-1,-3.133092880E0,3.155469973E0
2.041964199E1,-3.231712580E-1,2.771025896E-1,-3.117152214E0,3.146087003E0
2.042432262E1,-3.018921018E-1,3.205163479E-1,-3.115571022E0,3.146530210E0
2.042900319E1,-3.298871517E-1,3.277488947E-1,-3.123583317E0,3.158008488E0
2.043368376E1,-3.187478781E-1,3.515849113E-1,-3.124489307E0,3.160323653E0
2.043836439E1,-3.137483001E-1,4.065370560E-1,-3.108767033E0,3.150895561E0
2.044304496E1,-2.908236384E-1,4.259330034E-1,-3.071703434E0,3.114700515E0
2.044772559E1,-2.496599555E-1,4.838441610E-1,-3.020461082E0,3.069140012E0
2.045240616E1,-2.114200592E-1,5.421532393E-1,-2.974180222E0,3.030573637E0
2.045708673E1,-1.472366452E-1,6.202598810E-1,-2.935283661E0,3.003712889E0
2.046176736E1,-8.073955774E-2,6.827154160E-1,-2.891872406E0,2.972464504E0
2.046644793E1,-1.644313335E-2,7.487624884E-1,-2.824831009E0,2.922428078E0
2.047112850E1,6.267946959E-2,7.655804157E-1,-2.741284847E0,2.846872794E0
2.047580913E1,1.350167394E-1,7.861760855E-1,-2.629385948E0,2.747721387E0
2.048048970E1,1.601241827E-1,7.962357998E-1,-2.491547585E0,2.620580197E0
2.048517033E1,2.146161199E-1,8.224030733E-1,-2.361316681E0,2.509626140E0
2.048985090E1,2.460925579E-1,7.831794024E-1,-2.224277496E0,2.370936925E0
2.049453147E1,2.883133292E-1,7.859965563E-1,-2.097097397E0,2.258037346E0
2.049921210E1,3.390886784E-1,8.162399530E-1,-1.979692459E0,2.168043133E0
2.050389267E1,3.793215156E-1,8.281561136E-1,-1.860029697E0,2.071095806E0
2.050857324E1,4.330824614E-1,8.048708439E-1,-1.771509171E0,1.993394651E0
2.051325387E1,4.501897693E-1,8.369915485E-1,-1.661457539E0,1.914070749E0
2.051793444E1,4.590592384E-1,8.429715633E-1,-1.517929077E0,1.795952428E0
2.052261506E1,4.546871185E-1,8.560992479E-1,-1.395911217E0,1.699474749E0
2.052729564E1,4.870190620E-1,8.760292530E-1,-1.271434784E0,1.619000071E0
2.053197621E1,4.718603492E-1,9.050945044E-1,-1.163664818E0,1.547890196E0
2.053665684E1,5.025089979E-1,9.113804102E-1,-1.031791687E0,1.465511389E0
2.054133741E1,4.947142005E-1,8.548769951E-1,-9.309864044E-1,1.357310761E0
2.054601803E1,4.844321609E-1,8.333188295E-1,-8.754825592E-1,1.302138434E0
2.055069861E1,4.666895866E-1,8.108917475E-1,-8.341951370E-1,1.253485589E0
2.055537918E1,4.271603823E-1,8.019827604E-1,-7.903909683E-1,1.204309023E0
2.056005980E1,3.224897981E-1,8.307933807E-1,-7.274541855E-1,1.150394238E0
2.056474038E1,2.409116030E-1,8.948132992E-1,-6.334848404E-1,1.122511596E0
2.056942100E1,1.388094425E-1,9.559876919E-1,-5.182037354E-1,1.096227914E0
2.057410158E1,3.947985172E-2,9.955545664E-1,-4.056968689E-1,1.075768331E0
2.057878215E1,-4.291665554E-2,1.008374214E0,-2.337894440E-1,1.036010569E0
