t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
7873;1.605584;1.4081762;11.88515;0.07231112;-0.1876882;0.009010255;15.562501;-14.475;-17.475
7883;1.6857436;1.0229317;12.204592;-0.082848534;-0.2243401;-0.045967575;15.58125;-14.606251;-17.175001
7892;1.5972091;0.7513463;12.376875;-0.2514472;-0.2689332;-0.16844596;15.750001;-14.606251;-16.800001
7901;1.3746766;0.5024927;12.486945;-0.41424268;-0.28023422;-0.35109454;15.76875;-14.681251;-16.63125
7911;0.9523434;0.24646074;12.558729;-0.5464949;-0.22281294;-0.56214833;15.618751;-14.94375;-16.66875
7920;0.4989035;-0.09212367;12.551551;-0.6314051;-0.12660173;-0.75945765;15.806251;-14.94375;-16.875
7929;0.13519448;-0.4749753;12.497713;-0.6622538;-0.050243627;-0.90728694;15.843751;-14.85;-16.987501
7939;-0.069391854;-0.76331043;12.346965;-0.647593;-0.025198173;-0.9818124;15.825001;-14.7375;-17.1375
7948;-0.17347965;-0.9284152;12.160325;-0.60238904;-0.0490219;-0.9763146;15.731251;-14.6625;-16.81875
7958;-0.22253251;-0.9607183;11.907882;-0.5296961;-0.1036943;-0.89170986;15.750001;-14.512501;-16.893751
7967;-0.2440679;-0.8769695;11.557333;-0.4304306;-0.16661337;-0.7334959;15.6;-14.7375;-17.1
7976;-0.19501504;-0.72741807;11.146964;-0.30703592;-0.21334453;-0.52824533;15.450001;-15.056251;-17.04375
7986;-0.15672988;-0.56470615;10.691132;-0.15951207;-0.22098033;-0.30405796;15.337501;-15.225;-16.800001
7995;-0.08973085;-0.34097722;10.260424;0.0026725335;-0.18829907;-0.08781181;14.512501;-16.03125;-16.462502
8004;-0.02751746;-0.076570325;9.858429;0.16760603;-0.14004076;0.09880738;14.45625;-16.3875;-16.143751
8014;0.09810573;0.1591227;9.475577;0.30841035;-0.10338886;0.24174973;14.512501;-16.6875;-16.181252
8023;0.29790643;0.4031906;9.144172;0.4030944;-0.091782436;0.3349066;14.625001;-16.85625;-16.29375
8032;0.47138608;0.63529444;8.873783;0.44463322;-0.10949751;0.38713557;14.83125;-16.987501;-16.29375
8042;0.64008003;0.8985049;8.647661;0.43577567;-0.1565341;0.40057456;14.700001;-17.15625;-16.143751
8051;0.7788638;1.146162;8.502895;0.39148796;-0.21487169;0.38163778;14.7375;-17.1;-16.125
8061;0.89371926;1.3316058;8.3581295;0.32093307;-0.26923865;0.3318523;14.7375;-17.175001;-16.181252
8070;0.93679005;1.4656038;8.255239;0.24365869;-0.29794928;0.25732678;15.31875;-16.78125;-16.5
8079;0.93559366;1.5302101;8.208578;0.16913319;-0.29672757;0.16203189;15.31875;-16.650002;-16.59375
8089;0.8602197;1.6390835;8.200203;0.105908684;-0.26526803;0.054519683;15.225;-16.650002;-16.63125
8098;0.77647096;1.719243;8.191829;0.054901473;-0.21395539;-0.054825112;15.150001;-16.63125;-16.66875
8107;0.64606214;1.7694924;8.159525;0.020387612;-0.14645483;-0.15042545;15.1125;-16.368752;-16.931252
8117;0.48454657;1.8161523;8.085348;0.0014508038;-0.066431545;-0.22036947;15.262501;-16.462502;-16.800001
8126;0.32662028;1.8113668;7.982456;-0.00160352;0.020922119;-0.26190826;15.50625;-16.125;-16.931252
8135;0.14237295;1.820938;7.895118;0.0060322895;0.10583232;-0.27962336;15.88125;-15.8625;-16.875
8145;0.021535404;1.8592232;7.804191;0.017027855;0.1800524;-0.2780962;15.95625;-15.95625;-16.63125
8154;-0.11485548;1.8867407;7.798209;0.030772313;0.23777911;-0.26160285;16.125;-15.918751;-16.743752
8164;-0.19381863;1.9357935;7.8077803;0.035964664;0.26710063;-0.23747368;16.518751;-15.7875;-16.48125
8173;-0.28115666;1.9908284;7.795816;0.03565923;0.2667952;-0.21303909;16.81875;-15.806251;-16.44375
8182;-0.30987054;2.050649;7.853244;0.027412556;0.24449863;-0.19501857;16.7625;-15.993751;-16.3875
8192;-0.32303107;2.0865414;7.945368;0.011835505;0.21548255;-0.1791361;16.78125;-15.88125;-16.48125
8201;-0.2620141;2.1188445;8.05783;-0.012599086;0.1867719;-0.1669188;16.66875;-16.331251;-16.59375
8210;-0.22851457;2.1451654;8.151151;-0.039477136;0.16294818;-0.15867212;16.7625;-16.21875;-16.5
8220;-0.18544376;2.1547368;8.289934;-0.07246383;0.1565341;-0.15164718;16.59375;-16.125;-16.575
8229;-0.18903299;2.132005;8.463413;-0.10575596;0.16875139;-0.14217877;16.612501;-16.29375;-16.275002
8238;-0.17347965;2.103291;8.610572;-0.13599378;0.18371758;-0.13057235;16.3125;-16.331251;-16.331251
8248;-0.17228323;2.0518453;8.739784;-0.16531529;0.18799363;-0.11560616;16.143751;-16.3875;-16.518751
8257;-0.16630118;1.9860427;8.857033;-0.18577924;0.18463388;-0.09911281;16.25625;-16.59375;-16.25625
8267;-0.1698904;1.9465612;8.965906;-0.20166174;0.1782198;-0.08048143;16.10625;-17.04375;-16.03125
8276;-0.18783657;1.9381863;9.090333;-0.2126573;0.17027856;-0.057268575;16.275002;-16.931252;-15.7875
8285;-0.20817557;1.9417756;9.177671;-0.21510077;0.16203189;-0.028557928;16.050001;-17.19375;-15.750001
8295;-0.22731815;1.942972;9.247063;-0.20929754;0.15347977;0.010231985;16.087502;-17.493752;-15.8625
8304;-0.18783657;1.902294;9.304491;-0.1928042;0.15042545;0.055435978;15.95625;-17.475;-16.10625
8313;-0.16630118;1.8807586;9.363115;-0.16653702;0.1565341;0.10522146;15.8625;-17.831251;-16.06875
8323;-0.14476576;1.8197416;9.457631;-0.1344666;0.16478078;0.15714496;15.88125;-18.018751;-15.993751
8332;-0.13878371;1.814956;9.534202;-0.099341884;0.17791437;0.20479241;15.468751;-18.300001;-16.3875
8341;-0.14955142;1.8257236;9.614362;-0.067576915;0.1867719;0.24572036;15.525001;-17.868752;-16.875
8351;-0.1698904;1.7946169;9.682557;-0.039171703;0.19349141;0.27779076;15.468751;-17.868752;-16.725
8360;-0.1902294;1.7778672;9.726824;-0.0193186;0.19501857;0.3046688;15.337501;-18.225;-16.837502
8369;-0.22492532;1.7551354;9.798609;-0.0025198173;0.19532402;0.3263545;15.375001;-18.300001;-16.66875
8379;-0.20578274;1.713261;9.847662;0.010613776;0.19746204;0.34712392;15.20625;-18.50625;-16.462502
8388;-0.15553348;1.6462619;9.856036;0.023441937;0.19257513;0.36850417;15.337501;-18.225;-16.462502
8398;-0.09571291;1.5230316;9.905089;0.039629854;0.1886045;0.3911062;15.000001;-18.28125;-16.25625
8407;-0.05623133;1.4356936;10.024731;0.06101012;0.18646647;0.41370818;14.906251;-18.31875;-15.993751
8416;0.014356935;1.3674982;10.1683;0.081779525;0.17455462;0.43020153;14.775001;-18.581251;-15.76875
8426;0.14955142;1.2658032;10.328619;0.10254893;0.15012002;0.43814278;14.400001;-18.993752;-15.562501
8435;0.31585258;1.1377872;10.468599;0.120264;0.111635536;0.43783733;14.306251;-18.862501;-15.468751
8444;0.5419743;0.91405827;10.581061;0.14103341;0.075289086;0.4271472;13.9125;-18.806252;-15.618751
8454;0.72263247;0.7537391;10.627722;0.16332997;0.047494736;0.40882125;13.875001;-18.88125;-15.637501
8463;0.8039884;0.7070791;10.624132;0.1862374;0.04780017;0.38041604;13.687501;-18.993752;-15.618751
8472;0.8386843;0.75493556;10.5487585;0.21219915;0.07834341;0.35139996;13.781251;-18.900002;-15.712501
8482;0.8279166;0.91884387;10.398011;0.24304782;0.1434005;0.33612835;13.837501;-18.900002;-15.6
8491;0.7537391;1.1760724;10.120443;0.28183773;0.23686282;0.34681848;13.856251;-18.768751;-15.562501
8501;0.5371887;1.6414764;9.725628;0.33040148;0.36056295;0.38805184;14.043751;-18.5625;-15.900001
8510;0.25722843;2.2037897;9.396614;0.38660106;0.51999867;0.46013388;13.81875;-18.675001;-15.975
8519;0.051445685;2.4933212;9.2793665;0.4437169;0.68126696;0.55298537;13.968751;-18.6;-15.731251
8529;-0.0047856453;2.6153553;9.346365;0.47823077;0.7637337;0.6467531;14.062501;-18.4125;-15.7875
8538;-0.07537391;2.845066;9.487542;0.47120583;0.73960453;0.7212786;13.9875;-18.46875;-15.95625
8547;-0.11006984;3.0819557;9.847662;0.41011935;0.636063;0.753349;13.89375;-18.525002;-16.125
8557;-0.104087785;2.9826534;10.442278;0.3004691;0.49189886;0.7313579;13.743751;-18.54375;-16.237501
8566;0.009571291;2.5088747;11.044073;0.1532507;0.28695372;0.64339334;13.743751;-18.806252;-16.10625
8575;0.16271193;1.8831514;11.739188;-0.016569708;0.01847866;0.46654797;13.650001;-18.91875;-15.7875
8585;0.21535404;1.3794622;12.521641;-0.2013563;-0.27290383;0.19226968;13.6125;-19.10625;-15.637501
8594;0.14476576;1.174876;13.160524;-0.3910298;-0.53863;-0.14004076;13.837501;-19.125;-15.825001
8604;0.0047856453;1.1318051;13.456038;-0.56848603;-0.7502947;-0.46563166;13.743751;-19.331251;-15.656251
8613;-0.106480606;0.91405827;13.600804;-0.69860023;-0.84345156;-0.7179188;13.931251;-19.331251;-15.356251
8622;-0.20219351;0.5694918;13.501502;-0.7572433;-0.7713695;-0.8526145;14.00625;-19.3875;-15.075001
8632;-0.3505485;0.28953153;13.154543;-0.728838;-0.5771145;-0.8645264;14.062501;-19.3875;-14.94375
8641;-0.573081;0.13040884;12.750155;-0.624991;-0.29672757;-0.7704532;13.9125;-19.275002;-15.056251
8650;-0.8171489;0.086141616;12.447463;-0.4655553;0.020311253;-0.59635675;13.950001;-19.275002;-15.187501
8660;-1.1114662;0.15672988;12.246467;-0.2767981;0.2875646;-0.36606073;14.1;-19.1625;-15.3
8669;-1.3160524;0.11365908;12.098111;-0.085292;0.4384482;-0.12140937;13.762501;-19.10625;-15.243751
8678;-1.3567305;0.021535404;11.962916;0.0787252;0.45188722;0.07956514;13.781251;-18.975;-15.375001
8688;-1.2669996;-0.01794617;11.812169;0.19540037;0.3724748;0.20173809;13.481251;-19.050001;-15.39375
8697;-1.1150553;0.009571291;11.606386;0.2635118;0.23380849;0.2414443;13.106251;-19.181252;-15.50625
8707;-0.9128618;0.019142581;11.324033;0.28977898;0.08048143;0.21823144;13.05;-19.275002;-15.543751
8716;-0.64606214;0.019142581;10.947164;0.29038984;-0.041080657;0.15531237;12.8625;-19.462502;-15.712501
8725;-0.48933223;-0.0011964113;10.540383;0.27359107;-0.092087865;0.08078687;12.825001;-19.3125;-16.21875
8735;-0.43788654;0.0849452;10.097712;0.24976733;-0.06704241;0.024281874;12.825001;-19.29375;-16.35
8744;-0.46660042;0.20937198;9.672985;0.23357943;0.011759147;0.009926553;12.69375;-19.35;-16.95
8753;-0.5312066;0.30987054;9.29133;0.22899793;0.1244637;0.043524116;12.525001;-19.44375;-17.1
8763;-0.573081;0.37686956;8.892925;0.23693918;0.24083345;0.10461059;12.4875;-19.518751;-17.41875
8772;-0.6149554;0.43788654;8.467003;0.2534325;0.344375;0.17424917;12.50625;-19.63125;-17.34375
8781;-0.67118675;0.58265233;8.10808;0.27603453;0.4405862;0.2414443;12.6;-19.5375;-17.75625
8791;-0.75613195;0.6891329;7.812566;0.29313874;0.5261073;0.3025308;12.806251;-19.368752;-17.775002
8800;-0.8542377;0.8039884;7.5828547;0.29985824;0.5881101;0.35353798;12.562501;-19.48125;-17.8125
8809;-0.92243314;0.94396853;7.4213395;0.29008442;0.6137664;0.39629853;12.58125;-19.48125;-17.98125
8819;-1.0169497;1.0755738;7.3698936;0.26290092;0.5920807;0.432645;12.431251;-19.931252;-17.5125
8828;-1.1270195;1.1760724;7.328019;0.22411102;0.5245801;0.46349365;12.4125;-20.212502;-17.456251
8838;-1.1724831;1.2358929;7.350751;0.17921245;0.41951138;0.4818196;12.431251;-20.212502;-17.456251
8847;-1.2167503;1.2801601;7.402197;0.131565;0.28939718;0.4809033;12.637501;-20.025002;-17.6625
8856;-1.2550355;1.2921243;7.495517;0.08605558;0.14309508;0.46318823;12.356251;-20.34375;-17.362501
8866;-1.253839;1.3411771;7.6678;0.04421134;-0.018784093;0.43539387;12.4125;-20.4375;-17.23125
8875;-1.119841;1.3710874;7.844869;0.0041996953;-0.19288056;0.4054615;12.375001;-20.6625;-17.025002
8884;-0.8769695;1.3698909;8.002795;-0.026038112;-0.35231626;0.38652468;12.3;-20.71875;-16.893751
8894;-0.68075806;1.3519448;8.140383;-0.037033677;-0.45677415;0.38988444;12.4875;-20.53125;-16.9125
8903;-0.50129634;1.3591232;8.268398;-0.033979353;-0.5013673;0.40515608;12.4125;-20.34375;-16.96875
8912;-0.3589234;1.3890336;8.411968;-0.021762058;-0.4958695;0.42226028;12.243751;-20.41875;-16.875
8922;-0.20578274;1.4488541;8.532805;-0.010461059;-0.4650208;0.43447757;12.20625;-20.456251;-16.987501
8931;-0.049052864;1.5074782;8.628518;-0.011071924;-0.42897978;0.43814278;12.450001;-20.2875;-17.025002
8941;0.09092726;1.5541383;8.72782;-0.021762058;-0.38835728;0.42867437;12.337501;-20.38125;-17.15625
8950;0.23808585;1.558924;8.841479;-0.043142326;-0.33826637;0.40485063;12.431251;-20.362501;-17.04375
8959;0.3062813;1.564906;8.916854;-0.06849321;-0.28634286;0.36270097;12.4125;-20.41875;-17.175001
8969;0.32662028;1.6007984;8.989835;-0.09812015;-0.23808455;0.30100363;12.4125;-20.41875;-17.25
8978;0.27876383;1.6402799;9.048459;-0.1277471;-0.1904371;0.22495095;12.58125;-20.53125;-17.00625
8987;0.19740787;1.6821543;9.102298;-0.15554145;-0.1443168;0.14492767;12.88125;-20.5125;-17.15625
8997;0.10289137;1.7108682;9.159725;-0.17569998;-0.10522146;0.07101303;12.918751;-20.737501;-17.175001
9006;0.014356935;1.8041883;9.194421;-0.18700098;-0.080176;0.009315688;12.918751;-20.737501;-17.212502
9015;-0.058624156;1.8388842;9.254242;-0.19433136;-0.06307179;-0.0386372;12.993751;-20.8125;-17.1
9025;-0.11365908;1.9010975;9.357133;-0.19494222;-0.054519683;-0.07040217;12.88125;-20.925001;-17.306252
9034;-0.12323037;1.902294;9.454042;-0.19036074;-0.052076224;-0.08720095;13.181251;-20.962502;-17.25
9044;-0.07178468;1.8855443;9.518648;-0.17569998;-0.060322896;-0.095142186;13.51875;-20.868752;-17.306252
9053;-0.0035892338;1.8376877;9.628718;-0.15431972;-0.08261946;-0.09850194;13.81875;-20.85;-17.775002
9062;0.07178468;1.7491534;9.741181;-0.124692775;-0.10919208;-0.10522146;13.856251;-20.925001;-17.456251
9072;0.14596218;1.6115661;9.8727865;-0.088651754;-0.14889829;-0.1226311;13.931251;-21.112501;-17.4375
9081;0.22013968;1.4344971;9.987641;-0.053221595;-0.20112723;-0.15378521;13.9875;-21.243752;-17.493752
9090;0.2656033;1.3339987;10.064212;-0.026038112;-0.26465717;-0.19960007;14.175;-21.112501;-17.4375
9100;0.3074777;1.3100704;10.021141;-0.007101303;-0.32360563;-0.25213444;14.55;-21.112501;-17.23125
9109;0.31465617;1.3531412;9.8321085;0.0029779659;-0.35109454;-0.3028362;14.700001;-21.13125;-17.25
9118;0.32662028;1.4045869;9.562916;0.016416991;-0.32268932;-0.3339903;14.606251;-21.46875;-17.175001
9128;0.2428715;1.4871392;9.200403;0.032299474;-0.22586726;-0.3358229;14.45625;-21.581251;-16.743752
9137;0.086141616;1.5625132;8.831908;0.053068876;-0.07498365;-0.30436337;14.75625;-21.50625;-16.59375
9147;-0.083748795;1.6486548;8.580662;0.068340495;0.090560704;-0.2490801;14.906251;-21.46875;-16.275002
9156;-0.21774685;1.6977077;8.3377905;0.07689261;0.21700971;-0.18432845;14.981251;-21.69375;-16.0125
9165;-0.31106696;1.6797615;8.29472;0.060399257;0.274431;-0.12904519;14.962501;-22.0125;-16.125
9175;-0.41994038;1.6749759;8.476574;0.020998476;0.2640463;-0.08781181;14.962501;-22.143751;-15.993751
9184;-0.5766702;1.7922242;8.848659;-0.04253146;0.1632536;-0.063377224;14.793751;-21.956251;-15.806251
9193;-0.634098;1.9980069;9.347562;-0.1259145;-0.027947064;-0.05299252;14.625001;-22.2;-15.58125
9203;-0.5515456;2.1655045;9.751948;-0.2163225;-0.2780962;-0.057574004;14.45625;-22.5375;-15.731251
9212;-0.45104706;2.2767708;10.05823;-0.2880991;-0.5261073;-0.074067354;14.306251;-22.85625;-15.993751
9221;-0.44626144;2.6572297;10.295119;-0.324751;-0.6995929;-0.09544762;14.156251;-23.2875;-16.050001
9231;-0.33020952;2.9635108;10.632507;-0.31772605;-0.76037395;-0.10063997;14.156251;-23.306252;-16.2
9240;0.049052864;2.7421749;11.005788;-0.268246;-0.7493784;-0.07131846;14.00625;-23.38125;-15.975
9249;0.5084748;2.3246272;11.247463;-0.20715952;-0.7527381;-0.014813471;14.08125;-23.475;-16.050001
9259;0.92482597;2.1272194;11.374283;-0.16623157;-0.7664826;0.025503604;13.781251;-24.0375;-15.806251
9268;1.1952149;1.9585253;11.60519;-0.15767947;-0.72830355;0.0368046;13.8;-24.093752;-15.6
9278;1.3483555;1.5780666;11.942577;-0.17753258;-0.6299543;0.015729768;13.950001;-23.868752;-15.543751
9287;1.3866407;0.8853444;12.373286;-0.23281583;-0.52916163;-0.046273008;13.781251;-23.8875;-15.50625
9296;1.2095718;0.20937198;12.893724;-0.33024877;-0.47479466;-0.16966769;13.687501;-23.6625;-15.431251
9306;0.8985049;-0.22372891;13.3842535;-0.46983138;-0.48059785;-0.35659233;13.387501;-23.85;-14.94375
9315;0.55513483;-0.36490545;13.768302;-0.6252965;-0.5413789;-0.5743656;13.35;-24.056252;-14.700001
9324;0.26679972;-0.39840496;13.904693;-0.75449437;-0.62659454;-0.76037395;13.106251;-24.281252;-14.56875
9334;0.21894327;-0.55393845;13.826925;-0.8143591;-0.7053961;-0.8633047;13.181251;-24.393751;-14.250001
9343;0.42831525;-0.87218386;13.592429;-0.7767909;-0.7392991;-0.85689056;13.031251;-24.487501;-14.118751
9352;0.7393822;-1.1138589;13.100704;-0.63629204;-0.7347176;-0.7484621;12.806251;-24.993752;-13.650001
9362;1.0767702;-1.1856437;12.526426;-0.41882417;-0.6913462;-0.570395;12.50625;-25.237501;-13.500001
9371;1.2849457;-1.0588241;11.971292;-0.16134466;-0.59513503;-0.35995206;12.468751;-25.275002;-13.1625
9381;1.4596218;-0.7848458;11.420942;0.11018474;-0.47174034;-0.14217877;12.50625;-25.1625;-13.593751
9390;1.5170496;-0.4749753;10.810773;0.3520872;-0.33979353;0.055130545;12.450001;-24.975;-13.9125
9399;1.5337993;-0.20697916;10.206585;0.5325977;-0.20693044;0.20601414;12.450001;-24.712502;-13.9125
9409;1.5254245;0.016749758;9.663414;0.61964595;-0.061544627;0.28878632;12.356251;-24.50625;-14.45625
9418;1.430908;0.2644069;9.241081;0.610483;0.08994984;0.30772313;12.31875;-24.45;-14.418751
9427;1.2753744;0.506082;8.920443;0.5161044;0.22403465;0.28237224;12.056251;-24.393751;-14.062501
9437;1.1042876;0.721436;8.682357;0.35727954;0.30986115;0.23258677;11.85;-24.431252;-13.650001
9446;0.9882358;0.86859465;8.539984;0.1645517;0.34070984;0.17302746;11.15625;-24.956251;-13.387501
9455;0.8853444;0.9846465;8.467003;-0.031841327;0.32207847;0.115911596;10.44375;-25.706251;-12.637501
9465;0.8877372;1.0743774;8.525627;-0.19921827;0.27046037;0.07101303;9.8625;-26.156252;-12.01875
9474;0.8961121;1.2155539;8.616554;-0.3165043;0.20448698;0.038026333;9.543751;-26.38125;-12.0
9484;0.94396853;1.3651053;8.736196;-0.3748419;0.13668099;0.014508039;9.225;-26.531252;-11.8125
9493;1.0001999;1.4931214;8.784052;-0.37545276;0.07620538;0.0013744457;9.262501;-26.437502;-12.225
9502;1.0360922;1.579263;8.806784;-0.31436628;0.03527744;-0.0035124724;9.262501;-26.41875;-12.562501
9512;1.0971092;1.6247265;8.853444;-0.21387903;0.024587307;-0.009926553;9.150001;-26.718752;-12.731251
9521;1.1186446;1.6594225;8.857033;-0.092011504;0.029779658;-0.028863361;9.431251;-26.306252;-13.275001
9530;1.1042876;1.7156538;8.900104;0.028328855;0.03924806;-0.067958705;10.03125;-25.85625;-13.70625
9540;1.0564312;1.7635103;8.915657;0.1220966;0.04963276;-0.12538;10.368751;-25.63125;-14.062501
9549;1.0073783;1.7862421;8.891729;0.17554727;0.06062833;-0.19410229;10.387501;-25.725;-14.043751
9558;0.93559366;1.7874385;8.859426;0.19540037;0.07009673;-0.26435173;10.33125;-25.95;-13.9875
9568;0.8865408;1.7467605;8.85823;0.1844048;0.07773254;-0.3263545;10.275001;-26.025002;-13.8
9577;0.849452;1.692922;8.848659;0.15599959;0.08384119;-0.3697259;10.275001;-25.9125;-14.08125
9587;0.8219346;1.6737795;8.836694;0.122707464;0.08872811;-0.39446592;10.743751;-25.612501;-14.26875
9596;0.80159557;1.6319051;8.7984085;0.098272875;0.10155627;-0.3999637;10.78125;-25.63125;-14.137501
9605;0.8458628;1.6079768;8.823533;0.08544471;0.13148865;-0.3932442;10.725;-25.48125;-14.175
9615;0.8566305;1.5493526;8.88455;0.08544471;0.17791437;-0.38011062;10.650001;-25.518751;-14.043751
9624;0.8470592;1.5254245;8.852247;0.09796744;0.22617269;-0.36544985;10.762501;-25.518751;-13.837501
9633;0.8578269;1.5337993;8.82114;0.11720968;0.2771799;-0.35292712;10.668751;-25.556252;-13.81875
9643;0.85184485;1.5732809;8.803194;0.13828452;0.33001968;-0.33857182;10.51875;-25.612501;-13.743751
9652;0.8470592;1.6295122;8.784052;0.15599959;0.3773617;-0.32177302;10.725;-25.462502;-13.63125
9661;0.80159557;1.6486548;8.709874;0.16607887;0.42042768;-0.3046688;10.575001;-25.312502;-13.51875
9671;0.73100734;1.6139588;8.676374;0.17340924;0.45952302;-0.2924515;10.70625;-25.2;-13.5375
9680;0.58983076;1.605584;8.673982;0.1786016;0.4922043;-0.28817546;10.78125;-25.25625;-13.387501
9689;0.41994038;1.6438692;8.642876;0.17799072;0.5056433;-0.28725916;10.837501;-25.237501;-13.8
9699;0.25004998;1.6893328;8.633304;0.17310381;0.4903717;-0.28237224;10.5;-25.462502;-13.837501
9708;0.104087785;1.7419748;8.633304;0.17096578;0.45799586;-0.26648977;10.6875;-25.29375;-13.725
9718;-0.020338992;1.7790636;8.645268;0.1673006;0.41248643;-0.23625195;10.8;-25.35;-13.743751
9727;-0.096909314;1.7694924;8.666803;0.16332997;0.36331183;-0.19471315;10.51875;-25.687502;-13.9125
9736;-0.12562318;1.7766708;8.699107;0.15630503;0.3168861;-0.14492767;10.44375;-25.66875;-13.856251
9746;-0.1471586;1.7922242;8.793623;0.14256057;0.28053966;-0.08842268;10.44375;-25.706251;-13.8
9755;-0.15194423;1.8017955;8.946764;0.12240203;0.2536616;-0.029779658;10.44375;-25.725;-14.00625
9764;-0.15314065;1.8293129;9.142975;0.09582941;0.22647811;0.031306818;10.275001;-25.81875;-13.70625
9774;-0.14117654;1.847259;9.345169;0.066507906;0.20021093;0.090560704;10.63125;-25.2;-13.781251
9783;-0.07058827;1.8484555;9.485149;0.042989608;0.17791437;0.14492767;10.6875;-25.143751;-13.743751
9792;0.020338992;1.7982062;9.590433;0.042378742;0.16081016;0.19288056;10.70625;-25.031252;-13.51875
9802;0.106480606;1.7383857;9.686146;0.07017309;0.15592323;0.23564109;10.743751;-24.88125;-13.33125
9811;0.1698904;1.6893328;9.772287;0.11995857;0.1565341;0.26923865;10.6875;-24.956251;-13.425
9821;0.19262223;1.7108682;9.851251;0.1834885;0.15103632;0.29397866;10.725;-25.10625;-13.368751
9830;0.2213361;1.7659031;9.894321;0.25740314;0.1434005;0.31352636;10.575001;-25.125002;-13.106251
